ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso;pgto
1,0;0769956;00001000282;20,0;6291,024053799204;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0086098;00001000283;22,0;5643,969488862038;0,0;1,0;0,06;0,0;287,073275180745
1,0;0651523;00001000284;5,0;4550,051341911176;0,0;1,0;0,06;0,0;937,4916667293421
1,0;0464555;00001000285;33,0;5008,597683900928;0,0;1,0;0,06;0,0;178,94436230113755
1,0;0791956;00001000286;31,0;6368,751749372732;0,0;1,0;0,06;0,0;239,9473768428499
1,0;0089151;00001000287;15,0;4814,157779062731;0,0;1,0;0,06;0,0;347,2152574325831
1,0;0898728;00001000288;20,0;4817,692952096496;0,0;1,0;0,06;0,0;266,9739719864171
1,0;0416656;00001000289;6,0;4350,089685743461;0,0;1,0;0,06;0,0;750,6008703208852
1,0;0096125;00001000290;14,0;4723,00203298789;0,0;1,0;0,06;0,0;363,2043901350325
1,0;0370376;00001000291;20,0;4960,824107303802;0,0;1,0;0,06;0,0;274,9056300228783
1,0;0203362;00001000292;11,0;5998,19247733252;0,0;1,0;0,06;0,0;578,5501113393644
1,0;0530369;00001000293;15,0;5108,0823369655445;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0954877;00001000294;0,0;1,2732925824820995e-11;0,0;1,0;0,06;0,0;14229,449317970677
1,0;0037870;00001000295;13,0;5943,767529560083;0,0;1,0;0,06;0,0;489,854529099824
1,0;0658209;00001000296;20,0;5371,464178723772;0,0;1,0;0,06;0,0;297,66137888729446
1,0;0605626;00001000297;11,0;4703,111494532928;0,0;1,0;0,06;0,0;453,6342721721946
1,0;0126782;00001000298;29,0;5219,485397651597;0,0;1,0;0,06;0,0;208,23147307986756
1,0;0028242;00001000299;0,0;4,547473508864641e-12;0,0;1,0;0,06;0,0;5132,524303942323
1,0;0981436;00001000300;12,0;4669,9222797379225;0,0;1,0;0,06;0,0;414,9169377767142
1,0;0626023;00001000301;24,0;5055,038668420764;0,0;1,0;0,06;0,0;237,95822234543368
1,0;0215227;00001000302;27,0;5941,738320998335;0,0;1,0;0,06;0,0;252,2002244213656
1,0;0501438;00001000303;7,0;7038,617933641971;0,0;1,0;0,06;0,0;1046,137697565712
1,0;0255172;00001000304;29,0;7971,454617054973;0,0;1,0;0,06;0,0;318,02133946873585
1,0;0383971;00001000305;20,0;5755,02025626961;0,0;1,0;0,06;0,0;318,9162597026817
1,0;0250933;00001000306;2,0;3665,3626565890154;0,0;1,0;0,06;0,0;1860,217137306682
1,0;0108868;00001000307;16,0;4757,74791437385;0,0;1,0;0,06;0,0;323,26326381758213
1,0;0612626;00001000308;30,0;6666,174455324266;0,0;1,0;0,06;0,0;258,30168251149263
1,0;0220424;00001000309;16,0;4968,088190254932;0,0;1,0;0,06;0,0;337,55474905751794
1,0;0199895;00001000310;9,0;4957,8261498422935;0,0;1,0;0,06;0,0;578,7784236782267
1,0;0018728;00001000311;3,0;4039,0742361998387;0,0;1,0;0,06;0,0;1373,3745502230709
1,0;0605419;00001000312;29,0;5327,048390534016;0,0;1,0;0,06;0,0;212,52270080642907
1,0;0023653;00001000313;19,0;5378,634034101225;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0049635;00001000314;33,0;6008,375931609422;0,0;1,0;0,06;0,0;214,6638774767717
1,0;0695097;00001000315;28,0;5085,097934924795;0,0;1,0;0,06;0,0;209,1217824165244
1,0;0977340;00001000316;28,0;4881,185481784389;0,0;1,0;0,06;0,0;200,7359978744459
1,0;0939953;00001000317;14,0;5081,189764865245;0,0;1,0;0,06;0,0;390,74944639410495
1,0;0899682;00001000318;5,0;4259,263981443607;0,0;1,0;0,06;0,0;877,5778972477739
1,0;0518708;00001000319;8,0;4524,14409921371;0,0;1,0;0,06;0,0;591,2617135722819
1,0;0709693;00001000320;18,0;5335,627558992097;0,0;1,0;0,06;0,0;325,3774953539457
1,0;0221503;00001000321;20,0;8206,41378560683;0,0;1,0;0,06;0,0;454,76100405156365
1,0;0623981;00001000322;32,0;5095,508818887324;0,0;1,0;0,06;0,0;186,85682173376264
1,0;0533756;00001000323;23,0;4819,975535433293;0,0;1,0;0,06;0,0;235,62855310248747
1,0;0415778;00001000324;14,0;5135,723239952207;0,0;1,0;0,06;0,0;394,9431345235115
1,0;0388935;00001000325;6,0;4501,631682191732;0,0;1,0;0,06;0,0;776,7491942961403
1,0;0350086;00001000326;26,0;4847,642971592753;0,0;1,0;0,06;0,0;212,660656296412
1,0;0695477;00001000327;9,0;4813,569463042958;0,0;1,0;0,06;0,0;561,9378457177794
1,0;0659897;00001000328;3,0;7105,884255416417;0,0;1,0;0,06;0,0;2416,1577684696163
1,0;0874047;00001000329;28,0;5852,739982824214;0,0;1,0;0,06;0,0;240,69062835989598
1,0;0149689;00001000330;1,0;4375,743417209354;0,0;1,0;0,06;0,0;4419,500851381445
1,0;0540727;00001000331;11,0;7581,34791327671;0,0;1,0;0,06;0,0;731,2519056206241
1,0;0704166;00001000332;31,0;10617,179419697868;0,0;1,0;0,06;0,0;400,0099943410902
1,0;0216052;00001000333;2,0;3595,944659622999;0,0;1,0;0,06;0,0;1824,9866404385064
1,0;0776262;00001000334;5,0;4261,599195897744;0,0;1,0;0,06;0,0;878,0590443659642
1,0;0632118;00001000335;18,0;4928,159259000333;0,0;1,0;0,06;0,0;300,52924396803087
1,0;0651653;00001000336;9,0;4803,019591034247;0,0;1,0;0,06;0,0;560,7062498314648
1,0;0938425;00001000337;18,0;5192,28125200684;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0620586;00001000338;34,0;7132,611686989672;0,0;1,0;0,06;0,0;248,49997260504028
1,0;0767406;00001000339;11,0;4609,819614108879;0,0;1,0;0,06;0,0;444,63589007452714
1,0;0140467;00001000340;17,0;4922,00891095413;0,0;1,0;0,06;0,0;316,2787200002203
1,0;0248242;00001000341;19,0;5095,075897354985;0,0;1,0;0,06;0,0;295,77809035435376
1,0;0789127;00001000342;33,0;5807,211754250615;0,0;1,0;0,06;0,0;207,47679683920921
1,0;0944828;00001000343;25,0;5432,170136373126;0,0;1,0;0,06;0,0;246,65720981211564
1,0;0399402;00001000344;18,0;5106,0094016169505;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0576912;00001000345;9,0;4752,127851938799;0,0;1,0;0,06;0,0;554,765129743411
1,0;0605319;00001000346;1,0;12821,007117218613;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0086309;00001000347;16,0;5277,082715221042;0,0;1,0;0,06;0,0;358,54925747620405
1,0;0433201;00001000348;25,0;5129,666546725176;0,0;1,0;0,06;0,0;232,9215039141906
1,0;0677439;00001000349;19,0;4913,692195329471;0,0;1,0;0,06;0,0;285,248448384867
1,0;0899604;00001000350;28,0;5205,747210857019;0,0;1,0;0,06;0,0;214,08341579174925
1,0;0014852;00001000351;27,0;6290,311255492735;0,0;1,0;0,06;0,0;266,99558691587725
1,0;0289584;00001000352;8,0;12226,565352025202;0,0;1,0;0,06;0,0;1597,893396542855
1,0;0423619;00001000353;18,0;4767,248345175355;0,0;1,0;0,06;0,0;290,7165669142794
1,0;0069350;00001000354;9,0;4536,42571885161;0,0;1,0;0,06;0,0;529,5839844593623
1,0;0972763;00001000355;7,0;5078,135806253243;0,0;1,0;0,06;0,0;754,7546052881115
1,0;0103695;00001000356;30,0;17529,865597990472;0,0;1,0;0,06;0,0;679,2492168495182
1,0;0319691;00001000357;17,0;4832,51901556315;0,0;1,0;0,06;0,0;310,52827336770366
1,0;0150442;00001000358;24,0;4919,288421951595;0,0;1,0;0,06;0,0;231,56798688896592
1,0;0648155;00001000359;6,0;5522,5797999001015;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0394105;00001000360;32,0;6501,86633517149;0,0;1,0;0,06;0,0;238,42919753658404
1,0;0915764;00001000361;6,0;6972,00101450399;0,0;1,0;0,06;0,0;1203,0073877592706
1,0;0455606;00001000362;8,0;5072,084008198974;0,0;1,0;0,06;0,0;662,8721402997537
1,0;0452354;00001000363;23,0;14024,88091901172;0,0;1,0;0,06;0,0;685,6180854213284
1,0;0673629;00001000364;14,0;5362,50171633504;0,0;1,0;0,06;0,0;412,38266506681543
1,0;0933749;00001000365;24,0;16844,620917447228;0,0;1,0;0,06;0,0;792,9347948688752
1,0;0996377;00001000366;34,0;6216,71909642033;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0699695;00001000367;30,0;5865,945682594553;0,0;1,0;0,06;0,0;227,29432742718325
1,0;0732902;00001000368;23,0;6743,159868596629;0,0;1,0;0,06;0,0;329,64503481309686
1,0;0602422;00001000369;23,0;4859,19081272739;0,0;1,0;0,06;0,0;237,54562487606654
1,0;0165304;00001000370;6,0;8302,210981363303;0,0;1,0;0,06;0,0;1432,532944923381
1,0;0749528;00001000371;0,0;4,547473508864641e-12;0,0;1,0;0,06;0,0;5088,609671820622
1,0;0229177;00001000372;22,0;4910,25436637468;0,0;1,0;0,06;0,0;249,7537957473869
1,0;0262051;00001000373;11,0;5240,114902879992;0,0;1,0;0,06;0,0;505,43043957810903
1,0;0401085;00001000374;16,0;5058,146123886652;0,0;1,0;0,06;0,0;343,673699048648
1,0;0368578;00001000375;11,0;5600,952617079162;0,0;1,0;0,06;0,0;540,2347077829552
1,0;0762331;00001000376;11,0;6569,934122456732;0,0;1,0;0,06;0,0;633,6969232654578
1,0;0423906;00001000377;11,0;5379,389910254714;0,0;1,0;0,06;0,0;518,8640816841173
1,0;0792967;00001000378;19,0;5757,738838858175;0,0;1,0;0,06;0,0;334,24683612674994
1,0;0895557;00001000379;28,0;5852,41725971594;0,0;1,0;0,06;0,0;240,67735655422126
1,0;0704155;00001000380;0,0;4,547473508864641e-12;0,0;1,0;0,06;0,0;5284,568776106002
1,0;0424192;00001000381;17,0;11030,022642415699;0,0;1,0;0,06;0,0;708,7678031530479
1,0;0994019;00001000382;32,0;11123,970081385542;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0886668;00001000383;17,0;6819,943534783781;0,0;1,0;0,06;0,0;438,23630771059646
1,0;0751908;00001000384;34,0;6342,789503147237;0,0;1,0;0,06;0,0;220,98259192305136
1,0;0513882;00001000385;24,0;5219,830630934812;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0455244;00001000386;31,0;4879,48656069491;0,0;1,0;0,06;0,0;183,83822241053738
1,0;0269456;00001000387;25,0;6786,4063196486295;0,0;1,0;0,06;0,0;308,1486782322057
1,0;0141775;00001000388;10,0;6431,743741237224;0,0;1,0;0,06;0,0;679,0768600448259
1,0;0127459;00001000389;11,0;23184,636662106794;0,0;1,0;0,06;0,0;2236,2526999449933
1,0;0915412;00001000390;1,0;3039,1583155117296;0,0;1,0;0,06;0,0;3069,5498986668445
1,0;0604669;00001000391;18,0;8793,424949737098;0,0;1,0;0,06;0,0;536,2410614486053
1,0;0731305;00001000392;24,0;4830,329873543376;0,0;1,0;0,06;0,0;227,3803991314497
1,0;0561446;00001000393;29,0;16698,10223138914;0,0;1,0;0,06;0,0;666,171118487049
1,0;0649073;00001000394;8,0;4472,51946360818;0,0;1,0;0,06;0,0;584,5148748683655
1,0;0673888;00001000395;16,0;9466,79400696034;0,0;1,0;0,06;0,0;643,217501989379
1,0;0290083;00001000396;4,0;6320,07090549897;0,0;1,0;0,06;0,0;1619,714685260529
1,0;0634080;00001000397;25,0;10181,959712864207;0,0;1,0;0,06;0,0;462,3297338163394
1,0;0468758;00001000398;33,0;4982,205822888578;0,0;1,0;0,06;0,0;178,00144872794812
1,0;0770159;00001000399;26,0;5834,187964195601;0,0;1,0;0,06;0,0;255,9392778496673
1,0;0563451;00001000400;5,0;4247,4145658606485;0,0;1,0;0,06;0,0;875,136446035496
1,0;0730038;00001000401;24,0;5258,145323614476;0,0;1,0;0,06;0,0;247,51915783705513
1,0;0607595;00001000402;8,0;4914,513342557197;0,0;1,0;0,06;0,0;642,2791839895702
1,0;0997542;00001000403;8,0;4502,002063205441;0,0;1,0;0,06;0,0;588,3679644199276
1,0;0604028;00001000404;34,0;5215,959680931235;0,0;1,0;0,06;0,0;181,72387544729148
1,0;0925041;00001000405;30,0;5634,232036888407;0,0;1,0;0,06;0,0;218,31586084970485
1,0;0585559;00001000406;17,0;5051,157485577208;0,0;1,0;0,06;0,0;324,577556229617
1,0;0297486;00001000407;23,0;5445,7557721010735;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0046964;00001000408;33,0;5030,077999745897;0,0;1,0;0,06;0,0;179,71179894977473
1,0;0578757;00001000409;11,0;4829,797556017082;0,0;1,0;0,06;0,0;465,85365913814894
1,0;0945843;00001000410;3,0;3922,3338333022302;0,0;1,0;0,06;0,0;1333,6802319346286
1,0;0993817;00001000411;14,0;6681,43936855036;0,0;1,0;0,06;0,0;513,8105158814258
1,0;0323509;00001000412;19,0;4859,722811510315;0,0;1,0;0,06;0,0;282,1154310157012
1,0;0579334;00001000413;18,0;5170,007165717853;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0063096;00001000414;31,0;4890,547713701976;0,0;1,0;0,06;0,0;184,25495943426648
1,0;0062780;00001000415;31,0;9316,462951307094;0,0;1,0;0,06;0,0;351,0045507488822
1,0;0220247;00001000416;20,0;4959,220963113778;0,0;1,0;0,06;0,0;274,8167912827732
1,0;0627704;00001000417;19,0;4948,541965670167;0,0;1,0;0,06;0,0;287,2715386642503
1,0;0889528;00001000418;2,0;3671,1146850281475;0,0;1,0;0,06;0,0;1863,1363632821833
1,0;0031186;00001000419;22,0;5241,67611273727;0,0;1,0;0,06;0,0;266,61113815191044
1,0;0230193;00001000420;9,0;5002,268703502956;0,0;1,0;0,06;0,0;583,9666635185388
1,0;0870549;00001000421;7,0;4753,691474995067;0,0;1,0;0,06;0,0;706,5330014319901
1,0;0889369;00001000422;4,0;7297,792877595546;0,0;1,0;0,06;0,0;1870,2863418109043
1,0;0090459;00001000423;29,0;8936,199540362715;0,0;1,0;0,06;0,0;356,5098572481096
1,0;0621875;00001000424;8,0;9495,84979897808;0,0;1,0;0,06;0,0;1241,0153834279033
1,0;0834947;00001000425;25,0;5651,4307141497275;0,0;1,0;0,06;0,0;256,61312079767947
1,0;0452790;00001000426;26,0;4963,962033821753;0,0;1,0;0,06;0,0;217,76344300293277
1,0;0406824;00001000427;5,0;10986,261245443298;0,0;1,0;0,06;0,0;2263,60706553884
1,0;0705079;00001000428;22,0;6611,722462174111;0,0;1,0;0,06;0,0;336,29678997168253
1,0;0196137;00001000429;20,0;5070,56812140198;0,0;1,0;0,06;0,0;280,9871291214819
1,0;0643882;00001000430;13,0;5345,550882410568;0,0;1,0;0,06;0,0;440,5526120023379
1,0;0439481;00001000431;28,0;5841,300925393311;0,0;1,0;0,06;0,0;240,22020357954202
1,0;0413699;00001000432;1,0;2548,463860014812;0,0;1,0;0,06;0,0;2573,948498614959
1,0;0695294;00001000433;11,0;5084,608141098176;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0243297;00001000434;28,0;5711,998708479831;0,0;1,0;0,06;0,0;234,90272289040067
1,0;0675379;00001000435;21,0;4872,3687963330085;0,0;1,0;0,06;0,0;258,38538229956146
1,0;0304721;00001000436;27,0;5054,6961329853875;0,0;1,0;0,06;0,0;214,54924977351263
1,0;0290145;00001000437;33,0;6296,678362807942;0,0;1,0;0,06;0,0;224,96418465986054
1,0;0072489;00001000438;2,0;13431,31742835372;0,0;1,0;0,06;0,0;6816,560651076389
1,0;0263445;00001000439;17,0;4837,868546771315;0,0;1,0;0,06;0,0;310,87202383905174
1,0;0108841;00001000440;0,0;4,547473508864641e-12;0,0;1,0;0,06;0,0;5165,7173922307375
1,0;0072722;00001000441;34,0;5369,352230497694;0,0;1,0;0,06;0,0;187,0680671736702
1,0;0534617;00001000442;34,0;4907,129972253841;0,0;1,0;0,06;0,0;170,9642578606589
1,0;0370742;00001000443;23,0;5885,659005910012;0,0;1,0;0,06;0,0;287,7253847913009
1,0;0184350;00001000444;9,0;4625,070195633527;0,0;1,0;0,06;0,0;539,9323728435033
1,0;0702751;00001000445;16,0;5577,314381533031;0,0;1,0;0,06;0,0;378,9483769966375
1,0;0312904;00001000446;15,0;5014,649620764567;0,0;1,0;0,06;0,0;361,6754869523536
1,0;0852303;00001000447;19,0;4778,885936089135;0,0;1,0;0,06;0,0;277,4227086453236
1,0;0327568;00001000448;28,0;4970,764934894316;0,0;1,0;0,06;0,0;204,41990232269376
1,0;0445156;00001000449;33,0;6084,524248570822;0,0;1,0;0,06;0,0;217,38446173586715
1,0;0542145;00001000450;18,0;5123,634408546072;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0397683;00001000451;29,0;5449,537806445726;0,0;1,0;0,06;0,0;217,4094184747003
1,0;0441907;00001000452;11,0;5380,1444005630665;0,0;1,0;0,06;0,0;518,9368553494426
1,0;0198640;00001000453;9,0;8850,072455061243;0,0;1,0;0,06;0,0;1033,1606696498172
1,0;0763453;00001000454;31,0;5919,2216798339205;0,0;1,0;0,06;0,0;223,0110029280643
1,0;0321170;00001000455;4,0;4189,765583672865;0,0;1,0;0,06;0,0;1073,7577070171048
1,0;0817857;00001000456;19,0;5155,310467340564;0,0;1,0;0,06;0,0;299,27481276684995
1,0;0417950;00001000457;26,0;5148,125933222338;0,0;1,0;0,06;0,0;225,84250656890467
1,0;0728930;00001000458;6,0;4582,581980621777;0,0;1,0;0,06;0,0;790,717036075003
1,0;0714138;00001000459;32,0;4901,606878844681;0,0;1,0;0,06;0,0;179,74626584382295
1,0;0437887;00001000460;2,0;5673,257657813481;0,0;1,0;0,06;0,0;2879,2488242465147
1,0;0348379;00001000461;22,0;5985,15414280416;0,0;1,0;0,06;0,0;304,42719536792197
1,0;0974103;00001000462;7,0;14587,788967076918;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0277990;00001000463;10,0;5624,129184861055;0,0;1,0;0,06;0,0;593,807238129677
1,0;0606364;00001000464;15,0;5089,473759188341;0,0;1,0;0,06;0,0;367,072086664555
1,0;0447558;00001000465;19,0;4815,0495958327865;0,0;1,0;0,06;0,0;279,52207250853013
1,0;0481018;00001000466;10,0;6157,982102314136;0,0;1,0;0,06;0,0;650,1725377272743
1,0;0792658;00001000467;9,0;6181,303521218957;0,0;1,0;0,06;0,0;721,6076159511123
1,0;0567909;00001000468;23,0;5955,640309616737;0,0;1,0;0,06;0,0;291,1464796112685
1,0;0980188;00001000469;1,0;2681,1126712971795;0,0;1,0;0,06;0,0;2707,92379801015
1,0;0362065;00001000470;1,0;2601,9717614220635;0,0;1,0;0,06;0,0;2627,9914790362827
1,0;0510070;00001000471;15,0;5569,996527602047;0,0;1,0;0,06;0,0;401,7292051874683
1,0;0251112;00001000472;7,0;4723,881768631005;0,0;1,0;0,06;0,0;702,1024359609255
1,0;0404538;00001000473;26,0;5437,237809640913;0,0;1,0;0,06;0,0;238,52552009579824
1,0;0189600;00001000474;26,0;5228,528684583143;0,0;1,0;0,06;0,0;229,36968502916332
1,0;0122099;00001000475;22,0;4853,472058616016;0,0;1,0;0,06;0,0;246,86563643101056
1,0;0503592;00001000476;5,0;4740,59752918252;0,0;1,0;0,06;0,0;976,7517649722998
1,0;0589018;00001000477;6,0;4766,93163807692;0,0;1,0;0,06;0,0;822,5262683725985
1,0;0520231;00001000478;18,0;6048,1490419378;0,0;1,0;0,06;0,0;368,82851455337163
1,0;0468274;00001000479;31,0;10469,122886742718;0,0;1,0;0,06;0,0;394,431856252958
1,0;0487904;00001000480;12,0;4772,076685314676;0,0;1,0;0,06;0,0;423,9932329703647
1,0;0051504;00001000481;17,0;4982,477041107274;0,0;1,0;0,06;0,0;320,16428444182054
1,0;0042410;00001000482;21,0;6446,758728940079;0,0;1,0;0,06;0,0;341,87646469287694
1,0;0694017;00001000483;23,0;5880,628198145349;0,0;1,0;0,06;0,0;287,47944952756154
1,0;0004687;00001000484;28,0;4896,363635501701;0,0;1,0;0,06;0,0;201,36019087913834
1,0;0453039;00001000485;19,0;10860,019206542427;0,0;1,0;0,06;0,0;630,4431586171769
1,0;0688907;00001000486;1,0;2563,5820304259823;0,0;1,0;0,06;0,0;2589,2178507302406
1,0;0252973;00001000487;24,0;10154,85013428021;0,0;1,0;0,06;0,0;478,0240557274551
1,0;0750120;00001000488;4,0;4659,539524343292;0,0;1,0;0,06;0,0;1194,151886423313
1,0;0993781;00001000489;2,0;3514,6000581159924;0,0;1,0;0,06;0,0;1783,7032434249256
1,0;0554146;00001000490;20,0;5293,235074524302;0,0;1,0;0,06;0,0;293,326288444475
1,0;0845992;00001000491;10,0;6372,21835770299;0,0;1,0;0,06;0,0;672,7920464437766
1,0;0892120;00001000492;2,0;3396,183947110471;0,0;1,0;0,06;0,0;1723,6055942524222
1,0;0808747;00001000493;11,0;4687,7527251319525;0,0;1,0;0,06;0,0;452,152856265561
1,0;0052487;00001000494;30,0;12239,621010265966;0,0;1,0;0,06;0,0;474,2622206248466
1,0;0033081;00001000495;17,0;5062,336944711538;0,0;1,0;0,06;0,0;325,29592653110745
1,0;0785443;00001000496;1,0;2584,8079457270624;0,0;1,0;0,06;0,0;2610,656025184332
1,0;0115876;00001000497;19,0;5301,525942943618;0,0;1,0;0,06;0,0;307,76287752297577
1,0;0666164;00001000498;11,0;5762,58483284465;0,0;1,0;0,06;0,0;555,8247937597788
1,0;0718223;00001000499;5,0;4348,217448157442;0,0;1,0;0,06;0,0;895,9058517046301
1,0;0062079;00001000500;3,0;3783,8806181845666;0,0;1,0;0,06;0,0;1286,6030773889227
1,0;0018946;00001000501;14,0;5917,408793544747;0,0;1,0;0,06;0,0;455,05566947203744
1,0;0982804;00001000502;15,0;4786,147284667616;0,0;1,0;0,06;0,0;345,1950346919593
1,0;0334230;00001000503;10,0;4593,492608532351;0,0;1,0;0,06;0,0;484,99048823130255
1,0;0233575;00001000504;27,0;6299,368721822712;0,0;1,0;0,06;0,0;267,3800358629196
1,0;0413828;00001000505;20,0;5551,050073027332;0,0;1,0;0,06;0,0;307,6131877700274
1,0;0968128;00001000506;31,0;5131,681397549226;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0015516;00001000507;30,0;4973,792862826654;0,0;1,0;0,06;0,0;192,7250889609795
1,0;0657774;00001000508;30,0;5517,552280400187;0,0;1,0;0,06;0,0;213,79474043530183
1,0;0843890;00001000509;22,0;5078,356953556151;0,0;1,0;0,06;0,0;258,30411841723384
1,0;0205258;00001000510;0,0;4,547473508864641e-12;0,0;1,0;0,06;0,0;5616,32017354264
1,0;0243203;00001000511;24,0;5028,861018823173;0,0;1,0;0,06;0,0;236,72594948423114
1,0;0825114;00001000512;13,0;4708,078967347096;0,0;1,0;0,06;0,0;388,0154790786867
1,0;0014507;00001000513;12,0;5349,4174992428125;0,0;1,0;0,06;0,0;475,2892649424476
1,0;0859844;00001000514;11,0;4949,362761464735;0,0;1,0;0,06;0,0;477,3862105168297
1,0;0592730;00001000515;25,0;5292,790812078367;0,0;1,0;0,06;0,0;240,32844720472852
1,0;0431299;00001000516;12,0;4925,2993544805195;0,0;1,0;0,06;0,0;437,60688152381226
1,0;0163927;00001000517;14,0;4936,310483894601;0,0;1,0;0,06;0,0;379,60805993680225
1,0;0762223;00001000518;3,0;5918,376997661888;0,0;1,0;0,29200000000000004;29,0;0,0
1,0;0304532;00001000519;21,0;7827,845120520498;0,0;1,0;0,06;0,0;415,1165149012683
1,0;0355204;00001000520;23,0;6184,364617358657;0,0;1,0;0,06;0,0;302,32785953662363
1,0;0693211;00001000521;29,0;6029,284943243516;0,0;1,0;0,06;0,0;240,5384419534431
1,0;0730810;00001000522;9,0;6731,166640833109;0,0;1,0;0,06;0,0;785,798836052526
1,0;0689917;00001000523;7,0;4524,275943487078;0,0;1,0;0,06;0,0;672,4353649101282
1,0;0008250;00002000000;20,0;6033,1808710161695;0,0;2,0;0,06;0,0;334,3306177590117
1,0;0102366;00002000001;12,0;4743,737159086686;0,0;2,0;0,06;0,0;421,4753003932897
1,0;0032988;00002000002;8,0;4649,610822526767;0,0;2,0;0,06;0,0;607,6589962837833
1,0;0019448;00002000003;31,0;6375,303301598499;0,0;2,0;0,06;0,0;240,19421136124305
1,0;0807464;00002000004;8,0;4470,737449692556;0,0;2,0;0,06;0,0;584,2819829493073
1,0;0444310;00002000005;22,0;4835,934106932509;0,0;2,0;0,06;0,0;245,97359099389723
1,0;0509619;00002000006;11,0;4918,158991770815;0,0;2,0;0,06;0,0;474,3764797522955
1,0;0084232;00002000007;14,0;7266,029753009397;0,0;2,0;0,06;0,0;558,7662013931522
1,0;0315520;00002000008;8,0;5338,518109879139;0,0;2,0;0,06;0,0;697,6924908586328
1,0;0311608;00002000009;3,0;3852,6480564600815;0,0;2,0;0,06;0,0;1309,9855269525349
1,0;0132525;00002000010;23,0;5124,4950732717025;0,0;2,0;0,06;0,0;250,51524652340174
1,0;0152546;00002000011;21,0;5131,409666275593;0,0;2,0;0,06;0,0;272,12251448497807
1,0;0076490;00002000012;19,0;4957,776373182221;0,0;2,0;0,06;0,0;287,80761221339736
1,0;0250227;00002000013;10,0;5177,665873218071;0,0;2,0;0,06;0,0;546,668714582498
1,0;0500914;00002000014;17,0;4950,826753248852;0,0;2,0;0,06;0,0;318,1304984994136
1,0;0646100;00002000015;18,0;4841,532087530789;0,0;2,0;0,06;0,0;295,2465416484407
1,0;0928100;00002000016;24,0;72228,7046425466;0,0;2,0;0,06;0,0;3400,055921713306
1,0;0505829;00002000017;31,0;5208,116217641366;0,0;2,0;0,06;0,0;196,21958491926358
1,0;0709611;00002000018;33,0;5246,305972178845;0,0;2,0;0,06;0,0;187,43707038913425
1,0;0074410;00002000019;11,0;5530,58722869802;0,0;2,0;0,06;0,0;533,447679284588
1,0;0424711;00002000020;32,0;5567,16906485982;0,0;2,0;0,06;0,0;204,15302072647293
1,0;0908051;00002000021;5,0;4360,865290737344;0,0;2,0;0,06;0,0;898,5118106553665
